Symbol,Date      ,Close  ,High    ,Low     ,Open    ,Volume
TSLA  ,2017-09-22,351.09 ,369.8999,350.88  ,366.49  ,8159418
TSLA  ,2017-09-25,344.99 ,357.469 ,342.88  ,353.15  ,7605946
TSLA  ,2017-09-26,345.25 ,351.24  ,340.9   ,350.93  ,7156274
TSLA  ,2017-09-27,340.97 ,351.489 ,340.5   ,349.9   ,6060330
TSLA  ,2017-09-28,339.6  ,342.75  ,335.4   ,339.88  ,5319617
TSLA  ,2017-09-29,341.1  ,344.68  ,338.601 ,341.86  ,5107082
TSLA  ,2017-10-02,341.53 ,343.7   ,335.51  ,342.52  ,5286774
TSLA  ,2017-10-03,348.14 ,348.55  ,331.28  ,335.9   ,10153596
TSLA  ,2017-10-04,355.01 ,358.62  ,349.6   ,351.25  ,8163543
TSLA  ,2017-10-05,355.33 ,357.435 ,351.35  ,356.0   ,4171674
TSLA  ,2017-10-06,356.88 ,360.0992,352.25  ,353.1   ,4297474
TSLA  ,2017-10-09,342.94 ,351.75  ,342.67  ,349.65  ,7493654
TSLA  ,2017-10-10,355.59 ,355.63  ,345.5305,346.8   ,6978495
TSLA  ,2017-10-11,354.6  ,357.6   ,351.15  ,353.89  ,4500831
TSLA  ,2017-10-12,355.68 ,359.78  ,352.64  ,352.95  ,4087048
TSLA  ,2017-10-13,355.57 ,358.49  ,353.68  ,356.98  ,3540533
TSLA  ,2017-10-16,350.6  ,354.48  ,347.16  ,353.76  ,5375486
TSLA  ,2017-10-17,355.75 ,356.22  ,350.07  ,350.91  ,3293345
TSLA  ,2017-10-18,359.65 ,363.0   ,354.13  ,355.97  ,4939074
TSLA  ,2017-10-19,351.81 ,357.1465,348.2   ,355.56  ,5061843
TSLA  ,2017-10-20,345.1  ,354.55  ,344.34  ,352.69  ,4930395
TSLA  ,2017-10-23,337.02 ,349.95  ,336.25  ,349.88  ,5747346
TSLA  ,2017-10-24,337.34 ,342.8   ,336.16  ,338.8   ,4491672
TSLA  ,2017-10-25,325.84 ,337.5   ,323.56  ,336.7   ,8594073
TSLA  ,2017-10-26,326.17 ,330.23  ,323.2   ,327.78  ,5023500
TSLA  ,2017-10-27,320.87 ,324.59  ,316.66  ,319.75  ,6979704
TSLA  ,2017-10-30,320.08 ,323.78  ,317.25  ,319.18  ,4254378
TSLA  ,2017-10-31,331.53 ,331.95  ,320.18  ,320.23  ,5672347
TSLA  ,2017-11-01,321.08 ,332.6089,320.26  ,332.25  ,8457336
TSLA  ,2017-11-02,299.26 ,308.69  ,292.63  ,300.13  ,19791416
TSLA  ,2017-11-03,306.09 ,306.25  ,295.13  ,299.5   ,8893974
TSLA  ,2017-11-06,302.78 ,307.5   ,299.01  ,307.0   ,6486009
TSLA  ,2017-11-07,306.05 ,306.5   ,300.03  ,301.02  ,5294274
TSLA  ,2017-11-08,304.39 ,306.89  ,301.3001,305.5   ,4725271
TSLA  ,2017-11-09,302.99 ,304.46  ,296.3   ,302.5   ,5447147
TSLA  ,2017-11-10,302.99 ,308.36  ,301.85  ,302.5   ,4625429
TSLA  ,2017-11-13,315.4  ,316.8   ,299.11  ,300.13  ,7584944
TSLA  ,2017-11-14,308.7  ,316.35  ,306.9   ,315.0   ,5676076
TSLA  ,2017-11-15,311.3  ,312.49  ,301.5   ,306.01  ,5978665
TSLA  ,2017-11-16,312.5  ,318.14  ,311.3   ,313.99  ,5822073
TSLA  ,2017-11-17,315.05 ,326.67  ,313.15  ,325.67  ,13735139
TSLA  ,2017-11-20,308.74 ,315.5   ,304.75  ,313.79  ,8247650
TSLA  ,2017-11-21,317.81 ,318.23  ,308.71  ,310.86  ,7261273
TSLA  ,2017-11-22,312.6  ,317.42  ,311.84  ,316.77  ,4917636
TSLA  ,2017-11-23,312.6  ,312.6   ,312.6   ,312.6   ,0
TSLA  ,2017-11-24,315.55 ,316.41  ,311.0   ,313.79  ,3244065
TSLA  ,2017-11-27,316.81 ,317.34  ,309.51  ,313.25  ,4555894
TSLA  ,2017-11-28,317.55 ,320.0   ,313.92  ,316.36  ,4949491
TSLA  ,2017-11-29,307.54 ,318.0   ,301.23  ,317.3   ,8767398
TSLA  ,2017-11-30,308.85 ,310.7   ,304.54  ,308.56  ,4351587
TSLA  ,2017-12-01,306.53 ,310.32  ,305.05  ,305.44  ,4292868
TSLA  ,2017-12-04,305.2  ,308.265 ,300.61  ,306.5   ,5835140
TSLA  ,2017-12-05,303.7  ,308.0   ,301.0   ,302.0   ,4646520
TSLA  ,2017-12-06,313.26 ,313.39  ,300.0   ,300.1   ,7195341
TSLA  ,2017-12-07,311.24 ,318.6341,311.05  ,312.0   ,4780597
TSLA  ,2017-12-08,315.13 ,316.98  ,311.26  ,314.6   ,3468458
TSLA  ,2017-12-11,328.91 ,329.01  ,313.75  ,314.63  ,7937981
TSLA  ,2017-12-12,341.03 ,341.44  ,330.03  ,330.45  ,8733199
TSLA  ,2017-12-13,339.03 ,344.22  ,336.5   ,340.93  ,6221461
TSLA  ,2017-12-14,337.89 ,347.44  ,336.9   ,341.01  ,5799916
TSLA  ,2017-12-15,343.45 ,343.9   ,335.76  ,342.04  ,6933199
TSLA  ,2017-12-18,338.87 ,346.73  ,337.58  ,344.9   ,5476166
TSLA  ,2017-12-19,331.1  ,341.4925,330.3   ,340.26  ,6824971
TSLA  ,2017-12-20,328.98 ,333.1   ,325.04  ,332.69  ,5953800
TSLA  ,2017-12-21,331.66 ,333.74  ,327.21  ,329.59  ,4385222
TSLA  ,2017-12-22,325.2  ,330.9214,324.82  ,329.51  ,4215807
TSLA  ,2017-12-25,325.2  ,325.2   ,325.2   ,325.2   ,0
TSLA  ,2017-12-26,317.29 ,323.94  ,316.58  ,323.83  ,4378413
TSLA  ,2017-12-27,311.64 ,317.68  ,310.75  ,316.0   ,4712111
TSLA  ,2017-12-28,315.36 ,315.82  ,309.54  ,311.75  ,4316347
TSLA  ,2017-12-29,311.35 ,316.41  ,310.0   ,316.18  ,3777155
TSLA  ,2018-01-01,311.35 ,311.35  ,311.35  ,311.35  ,0
TSLA  ,2018-01-02,320.53 ,322.1099,311.0   ,312.0   ,4352241
TSLA  ,2018-01-03,317.25 ,325.25  ,315.55  ,321.0   ,4521527
TSLA  ,2018-01-04,314.62 ,318.55  ,305.68  ,312.87  ,9946304
TSLA  ,2018-01-05,316.58 ,317.24  ,312.0   ,316.62  ,4591180
TSLA  ,2018-01-08,336.41 ,337.0199,315.5   ,316.0   ,9859435
TSLA  ,2018-01-09,333.69 ,338.8   ,327.405 ,335.16  ,7146631
TSLA  ,2018-01-10,334.8  ,337.0   ,330.0   ,332.2   ,4309926
TSLA  ,2018-01-11,337.95 ,344.8099,333.26  ,335.24  ,6645484
TSLA  ,2018-01-12,336.22 ,340.41  ,333.67  ,338.63  ,4825059
TSLA  ,2018-01-15,336.22 ,336.22  ,336.22  ,336.22  ,0
TSLA  ,2018-01-16,340.06 ,345.0   ,334.8   ,337.54  ,6474251
TSLA  ,2018-01-17,347.16 ,349.0   ,339.75  ,340.47  ,7103505
TSLA  ,2018-01-18,344.57 ,352.3   ,343.74  ,345.67  ,5685845
TSLA  ,2018-01-19,350.02 ,350.5899,342.6   ,345.0   ,4888303
TSLA  ,2018-01-22,351.56 ,357.83  ,349.2   ,349.4   ,6210360
TSLA  ,2018-01-23,352.79 ,360.5   ,351.0   ,360.0   ,5465414
TSLA  ,2018-01-24,345.89 ,354.75  ,343.52  ,354.58  ,5287478
TSLA  ,2018-01-25,337.64 ,349.2   ,336.4   ,348.27  ,6740303
TSLA  ,2018-01-26,342.85 ,344.0   ,335.71  ,341.5   ,4539356
TSLA  ,2018-01-29,349.53 ,350.85  ,338.28  ,339.85  ,4747149
TSLA  ,2018-01-30,345.82 ,348.27  ,342.17  ,345.14  ,4717700
TSLA  ,2018-01-31,354.31 ,356.19  ,345.19  ,347.51  ,6214069
TSLA  ,2018-02-01,349.25 ,359.66  ,348.63  ,351.0   ,4197687
TSLA  ,2018-02-02,343.75 ,351.95  ,340.51  ,348.44  ,3704836
TSLA  ,2018-02-05,333.13 ,344.47  ,333.0   ,337.97  ,4464147
TSLA  ,2018-02-06,333.97 ,336.22  ,323.5   ,325.21  ,5088438
TSLA  ,2018-02-07,345.0  ,346.0   ,335.66  ,338.99  ,6969239
TSLA  ,2018-02-08,315.23 ,348.62  ,314.6   ,343.31  ,10314573
TSLA  ,2018-02-09,310.42 ,320.9845,294.76  ,319.93  ,12933721
TSLA  ,2018-02-12,315.73 ,318.08  ,306.25  ,316.13  ,6227822
TSLA  ,2018-02-13,323.66 ,324.19  ,312.5105,315.02  ,4560231
TSLA  ,2018-02-14,322.31 ,326.17  ,318.52  ,320.84  ,3950743
TSLA  ,2018-02-15,334.065,334.12  ,322.4   ,324.5   ,5912917
TSLA  ,2018-02-16,335.49 ,343.12  ,331.64  ,332.5   ,5642637
TSLA  ,2018-02-19,335.49 ,335.49  ,335.49  ,335.49  ,0
TSLA  ,2018-02-20,334.77 ,340.84  ,331.5   ,334.47  ,4009435
TSLA  ,2018-02-21,333.3  ,339.6929,333.17  ,336.03  ,3219649
TSLA  ,2018-02-22,346.17 ,347.44  ,334.7501,335.53  ,6969808
TSLA  ,2018-02-23,352.05 ,354.99  ,347.1   ,347.83  ,5817387
TSLA  ,2018-02-26,357.42 ,359.0   ,352.355 ,353.5   ,4339985
TSLA  ,2018-02-27,350.99 ,359.99  ,350.01  ,356.25  ,4797419
TSLA  ,2018-02-28,343.06 ,355.24  ,342.22  ,352.57  ,6069658
TSLA  ,2018-03-01,330.93 ,348.67  ,330.07  ,345.01  ,6885601
TSLA  ,2018-03-02,335.12 ,335.22  ,322.97  ,326.98  ,5092829
TSLA  ,2018-03-05,333.35 ,337.75  ,329.2929,332.39  ,3823769
TSLA  ,2018-03-06,328.2  ,336.37  ,327.03  ,333.75  ,4285744
TSLA  ,2018-03-07,332.3  ,332.5   ,321.74  ,325.44  ,5007297
TSLA  ,2018-03-08,329.1  ,333.3   ,326.274 ,332.86  ,3566244
TSLA  ,2018-03-09,327.17 ,328.49  ,322.37  ,324.1   ,5506764
TSLA  ,2018-03-12,345.51 ,347.21  ,326.5   ,328.61  ,8264035
TSLA  ,2018-03-13,341.84 ,345.12  ,336.2635,344.92  ,5965805
TSLA  ,2018-03-14,326.63 ,339.81  ,323.93  ,336.76  ,7967370
TSLA  ,2018-03-15,325.6  ,332.85  ,321.1   ,329.38  ,6564801
TSLA  ,2018-03-16,321.35 ,327.4   ,319.07  ,325.96  ,6117279
TSLA  ,2018-03-19,313.56 ,320.75  ,309.67  ,316.5   ,7484294
TSLA  ,2018-03-20,310.55 ,316.25  ,308.76  ,314.87  ,4764293
TSLA  ,2018-03-21,316.53 ,322.44  ,310.19  ,310.25  ,5958411
TSLA  ,2018-03-22,309.1  ,318.82  ,308.18  ,313.89  ,4939771
TSLA  ,2018-03-23,301.54 ,311.61  ,300.45  ,311.25  ,6654899
TSLA  ,2018-03-26,304.18 ,307.59  ,291.36  ,307.34  ,8375175
TSLA  ,2018-03-27,279.18 ,304.27  ,277.18  ,304.0   ,13872029
TSLA  ,2018-03-28,257.78 ,268.68  ,252.1   ,264.58  ,21001437
TSLA  ,2018-03-29,266.13 ,270.9599,248.21  ,256.49  ,15170749
TSLA  ,2018-03-30,266.13 ,266.13  ,266.13  ,266.13  ,0
TSLA  ,2018-04-02,252.48 ,260.3318,244.5901,256.26  ,16113968
TSLA  ,2018-04-03,267.53 ,273.35  ,254.49  ,269.82  ,18844384
TSLA  ,2018-04-04,286.94 ,288.37  ,252.0   ,252.78  ,19896746
TSLA  ,2018-04-05,305.72 ,306.26  ,288.2   ,289.34  ,19121101
TSLA  ,2018-04-06,299.3  ,309.28  ,295.5   ,301.0   ,13520286
TSLA  ,2018-04-09,289.66 ,309.5   ,289.21  ,300.37  ,10249805
TSLA  ,2018-04-10,304.7  ,307.1   ,293.68  ,298.97  ,11024259
TSLA  ,2018-04-11,300.93 ,308.98  ,299.66  ,300.7403,7482945
TSLA  ,2018-04-12,294.08 ,303.95  ,293.68  ,302.32  ,7608769
TSLA  ,2018-04-13,300.34 ,303.9499,295.98  ,303.6   ,7327223
TSLA  ,2018-04-16,291.21 ,299.66  ,289.01  ,299.0   ,6338488
TSLA  ,2018-04-17,287.69 ,292.17  ,282.51  ,288.87  ,7000023
TSLA  ,2018-04-18,293.35 ,300.24  ,288.16  ,291.08  ,6557700
TSLA  ,2018-04-19,300.08 ,301.01  ,288.55  ,291.08  ,6090599
TSLA  ,2018-04-20,290.24 ,299.98  ,289.75  ,295.17  ,5627928
TSLA  ,2018-04-23,283.37 ,291.62  ,282.33  ,291.29  ,4893378
TSLA  ,2018-04-24,283.46 ,287.09  ,278.46  ,285.0   ,5685308
TSLA  ,2018-04-25,280.69 ,285.16  ,277.25  ,283.5   ,4013574
TSLA  ,2018-04-26,285.48 ,285.79  ,276.5   ,278.75  ,4356013
TSLA  ,2018-04-27,294.075,294.47  ,283.83  ,285.37  ,4364626
TSLA  ,2018-04-30,293.9  ,298.73  ,292.5   ,293.61  ,4228172
TSLA  ,2018-05-01,299.92 ,300.82  ,293.22  ,293.51  ,4625603
TSLA  ,2018-05-02,301.15 ,306.85  ,297.7844,298.57  ,8970370
TSLA  ,2018-05-03,284.45 ,288.04  ,275.23  ,278.79  ,17352130
TSLA  ,2018-05-04,294.09 ,296.86  ,279.52  ,283.0   ,8569354
TSLA  ,2018-05-07,302.77 ,305.9588,295.17  ,297.5   ,8678224
TSLA  ,2018-05-08,301.97 ,307.75  ,299.0   ,300.7953,5930000
TSLA  ,2018-05-09,306.85 ,307.01  ,300.05  ,300.41  ,5727365
TSLA  ,2018-05-10,305.02 ,312.99  ,304.1119,307.4997,5651561
TSLA  ,2018-05-11,301.06 ,308.88  ,299.08  ,307.7   ,4679649
TSLA  ,2018-05-14,291.97 ,304.94  ,291.62  ,303.32  ,7286804
TSLA  ,2018-05-15,284.18 ,286.96  ,280.5   ,285.01  ,9519173
TSLA  ,2018-05-16,286.48 ,288.81  ,281.56  ,283.83  ,5674019
TSLA  ,2018-05-17,284.54 ,289.1873,283.97  ,285.9   ,4420612
TSLA  ,2018-05-18,276.82 ,284.65  ,274.0   ,284.65  ,7251887
TSLA  ,2018-05-21,284.49 ,291.49  ,281.3   ,281.33  ,9182571
TSLA  ,2018-05-22,275.01 ,288.0   ,273.422 ,287.762 ,8945756
TSLA  ,2018-05-23,279.07 ,279.9099,274.0   ,277.76  ,5985053
TSLA  ,2018-05-24,277.85 ,281.11  ,274.89  ,278.4   ,4190598
TSLA  ,2018-05-25,278.85 ,279.64  ,275.61  ,277.6252,3875082
TSLA  ,2018-05-28,278.85 ,278.85  ,278.85  ,278.85  ,0
TSLA  ,2018-05-29,283.76 ,286.5   ,276.15  ,278.51  ,5666640
TSLA  ,2018-05-30,291.72 ,295.005 ,281.6   ,283.29  ,7428352
TSLA  ,2018-05-31,284.73 ,290.37  ,282.93  ,287.21  ,5880796
TSLA  ,2018-06-01,291.82 ,291.95  ,283.839 ,285.86  ,5424386
TSLA  ,2018-06-04,296.74 ,299.0   ,293.548 ,294.34  ,4797810
TSLA  ,2018-06-05,291.13 ,297.8   ,286.74  ,297.7   ,5995157
TSLA  ,2018-06-06,319.5  ,322.17  ,297.48  ,300.5   ,18767269
TSLA  ,2018-06-07,316.09 ,330.0   ,313.58  ,316.15  ,14345271
TSLA  ,2018-06-08,317.66 ,324.48  ,317.15  ,319.0   ,8205202
TSLA  ,2018-06-11,332.1  ,334.66  ,322.5   ,322.51  ,13183473
TSLA  ,2018-06-12,342.77 ,354.97  ,338.0   ,344.7   ,22347403
TSLA  ,2018-06-13,344.78 ,347.2   ,339.8   ,346.706 ,9469804
TSLA  ,2018-06-14,357.72 ,358.75  ,346.6   ,347.63  ,10981023
TSLA  ,2018-06-15,358.17 ,364.67  ,351.25  ,353.84  ,10848254
TSLA  ,2018-06-18,370.83 ,373.73  ,354.5   ,355.4   ,12073226
TSLA  ,2018-06-19,352.55 ,370.0   ,346.25  ,365.16  ,12761903
TSLA  ,2018-06-20,362.22 ,364.38  ,352.0   ,358.04  ,8383656
TSLA  ,2018-06-21,347.51 ,366.2139,346.27  ,362.0   ,7967145
TSLA  ,2018-06-22,333.63 ,352.25  ,332.0   ,351.54  ,10266059
TSLA  ,2018-06-25,333.01 ,338.47  ,327.5   ,330.12  ,6931304
TSLA  ,2018-06-26,342.0  ,343.55  ,325.799 ,336.054 ,7452487
TSLA  ,2018-06-27,344.5  ,350.79  ,339.5   ,345.0   ,8333727
TSLA  ,2018-06-28,349.93 ,357.02  ,346.11  ,348.66  ,8398005
TSLA  ,2018-06-29,342.95 ,353.86  ,342.41  ,353.33  ,6492396
TSLA  ,2018-07-02,335.07 ,364.78  ,329.85  ,360.07  ,18759765
TSLA  ,2018-07-03,310.86 ,332.49  ,309.69  ,331.75  ,12282638
TSLA  ,2018-07-04,310.86 ,310.86  ,310.86  ,310.86  ,0
TSLA  ,2018-07-05,309.16 ,314.39  ,296.22  ,313.76  ,17476374
TSLA  ,2018-07-06,308.9  ,312.07  ,302.0   ,304.9545,8865451
TSLA  ,2018-07-09,318.51 ,318.52  ,308.0   ,311.99  ,7596753
TSLA  ,2018-07-10,322.47 ,327.6771,319.2   ,324.56  ,9471498
TSLA  ,2018-07-11,318.96 ,321.94  ,315.07  ,315.8   ,4884076
TSLA  ,2018-07-12,316.71 ,323.23  ,312.77  ,321.43  ,5721166
TSLA  ,2018-07-13,318.87 ,319.5849,309.25  ,315.58  ,5875770
TSLA  ,2018-07-16,310.1  ,315.16  ,306.25  ,311.71  ,7818655
TSLA  ,2018-07-17,322.69 ,324.74  ,308.5   ,308.81  ,6996232
TSLA  ,2018-07-18,323.85 ,325.5   ,316.25  ,325.0   ,5624211
TSLA  ,2018-07-19,320.23 ,323.54  ,314.01  ,316.33  ,5915345
TSLA  ,2018-07-20,313.58 ,323.24  ,311.7093,321.23  ,5166547
