Symbol,Date      ,Close ,High    ,Low     ,Open    ,Volume
AAPL  ,2017-12-01,171.05,171.67  ,168.5   ,169.95  ,39759288
AAPL  ,2017-12-04,169.8 ,172.62  ,169.63  ,172.48  ,32542385
AAPL  ,2017-12-05,169.64,171.52  ,168.4   ,169.06  ,27350154
AAPL  ,2017-12-06,169.01,170.2047,166.46  ,167.5   ,28560000
AAPL  ,2017-12-07,169.32,170.44  ,168.91  ,169.03  ,25673308
AAPL  ,2017-12-08,169.37,171.0   ,168.82  ,170.49  ,23355231
AAPL  ,2017-12-11,172.67,172.89  ,168.79  ,169.2   ,35273759
AAPL  ,2017-12-12,171.7 ,172.39  ,171.461 ,172.15  ,19409230
AAPL  ,2017-12-13,172.27,173.54  ,172.0   ,172.5   ,23818447
AAPL  ,2017-12-14,172.22,173.13  ,171.65  ,172.4   ,20476541
AAPL  ,2017-12-15,173.97,174.17  ,172.46  ,173.63  ,40169307
AAPL  ,2017-12-18,176.42,177.2   ,174.86  ,174.88  ,29421114
AAPL  ,2017-12-19,174.54,175.39  ,174.09  ,175.03  ,27436447
AAPL  ,2017-12-20,174.35,175.42  ,173.25  ,174.87  ,23475649
AAPL  ,2017-12-21,175.01,176.02  ,174.1   ,174.17  ,20949896
AAPL  ,2017-12-22,175.01,175.424 ,174.5   ,174.68  ,16349443
AAPL  ,2017-12-25,175.01,175.01  ,175.01  ,175.01  ,0
AAPL  ,2017-12-26,170.57,171.47  ,169.679 ,170.8   ,33185536
AAPL  ,2017-12-27,170.6 ,170.78  ,169.71  ,170.1   ,21498213
AAPL  ,2017-12-28,171.08,171.85  ,170.48  ,171.0   ,16480187
AAPL  ,2017-12-29,169.23,170.59  ,169.22  ,170.52  ,25999922
AAPL  ,2018-01-01,169.23,169.23  ,169.23  ,169.23  ,0
AAPL  ,2018-01-02,172.26,172.3   ,169.26  ,170.16  ,25555934
AAPL  ,2018-01-03,172.23,174.55  ,171.96  ,172.53  ,29517899
AAPL  ,2018-01-04,173.03,173.47  ,172.08  ,172.54  ,22434597
AAPL  ,2018-01-05,175.0 ,175.37  ,173.05  ,173.44  ,23660018
AAPL  ,2018-01-08,174.35,175.61  ,173.93  ,174.35  ,20567766
AAPL  ,2018-01-09,174.33,175.06  ,173.41  ,174.55  ,21583997
AAPL  ,2018-01-10,174.29,174.3   ,173.0   ,173.16  ,23959895
AAPL  ,2018-01-11,175.28,175.4886,174.49  ,174.59  ,18667729
AAPL  ,2018-01-12,177.09,177.36  ,175.65  ,176.18  ,25418080
AAPL  ,2018-01-15,177.09,177.09  ,177.09  ,177.09  ,0
AAPL  ,2018-01-16,176.19,179.39  ,176.14  ,177.9   ,29565947
AAPL  ,2018-01-17,179.1 ,179.25  ,175.07  ,176.15  ,34386836
AAPL  ,2018-01-18,179.26,180.1   ,178.25  ,179.37  ,31193352
